circular	auto	sex	NCBI	UCSC	Ensembl
FALSE	TRUE	FALSE	NW_020823729.1	picr_489	picr_489
FALSE	TRUE	FALSE	NW_020823730.1	picr_490	picr_490
FALSE	TRUE	FALSE	NW_020823731.1	picr_491	picr_491
FALSE	TRUE	FALSE	NW_020823732.1	picr_493	picr_493
FALSE	TRUE	FALSE	NW_020823733.1	picr_494	picr_494
FALSE	TRUE	FALSE	NW_020823734.1	picr_495	picr_495
FALSE	TRUE	FALSE	NW_020823735.1	picr_497	picr_497
FALSE	TRUE	FALSE	NW_020823736.1	picr_498	picr_498
FALSE	TRUE	FALSE	NW_020823737.1	picr_500	picr_500
FALSE	TRUE	FALSE	NW_020823738.1	picr_501	picr_501
FALSE	TRUE	FALSE	NW_020823739.1	picr_502	picr_502
FALSE	TRUE	FALSE	NW_020823740.1	picr_503	picr_503
FALSE	TRUE	FALSE	NW_020823741.1	picr_504	picr_504
FALSE	TRUE	FALSE	NW_020823742.1	picr_505	picr_505
FALSE	TRUE	FALSE	NW_020823743.1	picr_506	picr_506
FALSE	TRUE	FALSE	NW_020823744.1	picr_507	picr_507
FALSE	TRUE	FALSE	NW_020823745.1	picr_508	picr_508
FALSE	TRUE	FALSE	NW_020823746.1	picr_509	picr_509
FALSE	TRUE	FALSE	NW_020823747.1	picr_510	picr_510
FALSE	TRUE	FALSE	NW_020823748.1	picr_511	picr_511
FALSE	TRUE	FALSE	NW_020823749.1	picr_512	picr_512
FALSE	TRUE	FALSE	NW_020823750.1	picr_513	picr_513
FALSE	TRUE	FALSE	NW_020823751.1	picr_514	picr_514
FALSE	TRUE	FALSE	NW_020823752.1	picr_515	picr_515
FALSE	TRUE	FALSE	NW_020823753.1	picr_516	picr_516
FALSE	TRUE	FALSE	NW_020823754.1	picr_517	picr_517
FALSE	TRUE	FALSE	NW_020823755.1	picr_518	picr_518
FALSE	TRUE	FALSE	NW_020823756.1	picr_519	picr_519
FALSE	TRUE	FALSE	NW_020823757.1	picr_520	picr_520
FALSE	TRUE	FALSE	NW_020823758.1	picr_521	picr_521
FALSE	TRUE	FALSE	NW_020823759.1	picr_522	picr_522
FALSE	TRUE	FALSE	NW_020823760.1	picr_523	picr_523
FALSE	TRUE	FALSE	NW_020823761.1	picr_524	picr_524
FALSE	TRUE	FALSE	NW_020823762.1	picr_525	picr_525
FALSE	TRUE	FALSE	NW_020823763.1	picr_526	picr_526
FALSE	TRUE	FALSE	NW_020823764.1	picr_527	picr_527
FALSE	TRUE	FALSE	NW_020823765.1	picr_528	picr_528
FALSE	TRUE	FALSE	NW_020823766.1	picr_530	picr_530
FALSE	TRUE	FALSE	NW_020823767.1	picr_531	picr_531
FALSE	TRUE	FALSE	NW_020823768.1	picr_532	picr_532
FALSE	TRUE	FALSE	NW_020823769.1	picr_533	picr_533
FALSE	TRUE	FALSE	NW_020823770.1	picr_534	picr_534
FALSE	TRUE	FALSE	NW_020823771.1	picr_535	picr_535
FALSE	TRUE	FALSE	NW_020823772.1	picr_536	picr_536
FALSE	TRUE	FALSE	NW_020823773.1	picr_537	picr_537
FALSE	TRUE	FALSE	NW_020823774.1	picr_539	picr_539
FALSE	TRUE	FALSE	NW_020823775.1	picr_540	picr_540
FALSE	TRUE	FALSE	NW_020823776.1	picr_541	picr_541
FALSE	TRUE	FALSE	NW_020823777.1	picr_542	picr_542
FALSE	TRUE	FALSE	NW_020823778.1	picr_543	picr_543
FALSE	TRUE	FALSE	NW_020823779.1	picr_544	picr_544
FALSE	TRUE	FALSE	NW_020823780.1	picr_546	picr_546
FALSE	TRUE	FALSE	NW_020823781.1	picr_548	picr_548
FALSE	TRUE	FALSE	NW_020823782.1	picr_550	picr_550
FALSE	TRUE	FALSE	NW_020823783.1	picr_551	picr_551
FALSE	TRUE	FALSE	NW_020823784.1	picr_552	picr_552
FALSE	TRUE	FALSE	NW_020823785.1	picr_553	picr_553
FALSE	TRUE	FALSE	NW_020823786.1	picr_554	picr_554
FALSE	TRUE	FALSE	NW_020823787.1	picr_555	picr_555
FALSE	TRUE	FALSE	NW_020823788.1	picr_556	picr_556
FALSE	TRUE	FALSE	NW_020823789.1	picr_557	picr_557
FALSE	TRUE	FALSE	NW_020823790.1	picr_558	picr_558
FALSE	TRUE	FALSE	NW_020823791.1	picr_559	picr_559
FALSE	TRUE	FALSE	NW_020823792.1	picr_561	picr_561
FALSE	TRUE	FALSE	NW_020823793.1	picr_562	picr_562
FALSE	TRUE	FALSE	NW_020823794.1	picr_563	picr_563
FALSE	TRUE	FALSE	NW_020823795.1	picr_564	picr_564
FALSE	TRUE	FALSE	NW_020823796.1	picr_565	picr_565
FALSE	TRUE	FALSE	NW_020823797.1	picr_566	picr_566
FALSE	TRUE	FALSE	NW_020823798.1	picr_567	picr_567
FALSE	TRUE	FALSE	NW_020823799.1	picr_568	picr_568
FALSE	TRUE	FALSE	NW_020823800.1	picr_571	picr_571
FALSE	TRUE	FALSE	NW_020823801.1	picr_572	picr_572
FALSE	TRUE	FALSE	NW_020823802.1	picr_573	picr_573
FALSE	TRUE	FALSE	NW_020823803.1	picr_574	picr_574
FALSE	TRUE	FALSE	NW_020823804.1	picr_575	picr_575
FALSE	TRUE	FALSE	NW_020823805.1	picr_576	picr_576
FALSE	TRUE	FALSE	NW_020823806.1	picr_577	picr_577
FALSE	TRUE	FALSE	NW_020823807.1	picr_578	picr_578
FALSE	TRUE	FALSE	NW_020823808.1	picr_580	picr_580
FALSE	TRUE	FALSE	NW_020823809.1	picr_581	picr_581
FALSE	TRUE	FALSE	NW_020823810.1	picr_582	picr_582
FALSE	TRUE	FALSE	NW_020823811.1	picr_583	picr_583
FALSE	TRUE	FALSE	NW_020823812.1	picr_584	picr_584
FALSE	TRUE	FALSE	NW_020823813.1	picr_585	picr_585
FALSE	TRUE	FALSE	NW_020823814.1	picr_586	picr_586
FALSE	TRUE	FALSE	NW_020823815.1	picr_587	picr_587
FALSE	TRUE	FALSE	NW_020823816.1	picr_588	picr_588
FALSE	TRUE	FALSE	NW_020823817.1	picr_589	picr_589
FALSE	TRUE	FALSE	NW_020823818.1	picr_590	picr_590
FALSE	TRUE	FALSE	NW_020823819.1	picr_591	picr_591
FALSE	TRUE	FALSE	NW_020823820.1	picr_592	picr_592
FALSE	TRUE	FALSE	NW_020823821.1	picr_593	picr_593
FALSE	TRUE	FALSE	NW_020823822.1	picr_594	picr_594
FALSE	TRUE	FALSE	NW_020823823.1	picr_595	picr_595
FALSE	TRUE	FALSE	NW_020823824.1	picr_596	picr_596
FALSE	TRUE	FALSE	NW_020823825.1	picr_597	picr_597
FALSE	TRUE	FALSE	NW_020823826.1	picr_598	picr_598
FALSE	TRUE	FALSE	NW_020823827.1	picr_599	picr_599
FALSE	TRUE	FALSE	NW_020823828.1	picr_600	picr_600
FALSE	TRUE	FALSE	NW_020823829.1	picr_601	picr_601
FALSE	TRUE	FALSE	NW_020823830.1	picr_602	picr_602
FALSE	TRUE	FALSE	NW_020823831.1	picr_603	picr_603
FALSE	TRUE	FALSE	NW_020823832.1	picr_605	picr_605
FALSE	TRUE	FALSE	NW_020823833.1	picr_607	picr_607
FALSE	TRUE	FALSE	NW_020823834.1	picr_608	picr_608
FALSE	TRUE	FALSE	NW_020823835.1	picr_609	picr_609
FALSE	TRUE	FALSE	NW_020823836.1	picr_610	picr_610
FALSE	TRUE	FALSE	NW_020823837.1	picr_611	picr_611
FALSE	TRUE	FALSE	NW_020823838.1	picr_612	picr_612
FALSE	TRUE	FALSE	NW_020823839.1	picr_613	picr_613
FALSE	TRUE	FALSE	NW_020823840.1	picr_614	picr_614
FALSE	TRUE	FALSE	NW_020823841.1	picr_615	picr_615
FALSE	TRUE	FALSE	NW_020823842.1	picr_616	picr_616
FALSE	TRUE	FALSE	NW_020823843.1	picr_617	picr_617
FALSE	TRUE	FALSE	NW_020823844.1	picr_618	picr_618
FALSE	TRUE	FALSE	NW_020823845.1	picr_619	picr_619
FALSE	TRUE	FALSE	NW_020823846.1	picr_620	picr_620
FALSE	TRUE	FALSE	NW_020823847.1	picr_621	picr_621
FALSE	TRUE	FALSE	NW_020823848.1	picr_622	picr_622
FALSE	TRUE	FALSE	NW_020823849.1	picr_623	picr_623
FALSE	TRUE	FALSE	NW_020823850.1	picr_624	picr_624
FALSE	TRUE	FALSE	NW_020823851.1	picr_625	picr_625
FALSE	TRUE	FALSE	NW_020823852.1	picr_626	picr_626
FALSE	TRUE	FALSE	NW_020823853.1	picr_627	picr_627
FALSE	TRUE	FALSE	NW_020823854.1	picr_628	picr_628
FALSE	TRUE	FALSE	NW_020823855.1	picr_630	picr_630
FALSE	TRUE	FALSE	NW_020823856.1	picr_631	picr_631
FALSE	TRUE	FALSE	NW_020823857.1	picr_632	picr_632
FALSE	TRUE	FALSE	NW_020823858.1	picr_633	picr_633
FALSE	TRUE	FALSE	NW_020823859.1	picr_634	picr_634
FALSE	TRUE	FALSE	NW_020823860.1	picr_635	picr_635
FALSE	TRUE	FALSE	NW_020823861.1	picr_636	picr_636
FALSE	TRUE	FALSE	NW_020823862.1	picr_637	picr_637
FALSE	TRUE	FALSE	NW_020823863.1	picr_638	picr_638
FALSE	TRUE	FALSE	NW_020823864.1	picr_639	picr_639
FALSE	TRUE	FALSE	NW_020823865.1	picr_640	picr_640
FALSE	TRUE	FALSE	NW_020823866.1	picr_641	picr_641
FALSE	TRUE	FALSE	NW_020823867.1	picr_642	picr_642
FALSE	TRUE	FALSE	NW_020823868.1	picr_644	picr_644
FALSE	TRUE	FALSE	NW_020823869.1	picr_645	picr_645
FALSE	TRUE	FALSE	NW_020823870.1	picr_646	picr_646
FALSE	TRUE	FALSE	NW_020823871.1	picr_647	picr_647
FALSE	TRUE	FALSE	NW_020823872.1	picr_649	picr_649
FALSE	TRUE	FALSE	NW_020823873.1	picr_650	picr_650
FALSE	TRUE	FALSE	NW_020823874.1	picr_651	picr_651
FALSE	TRUE	FALSE	NW_020823875.1	picr_652	picr_652
FALSE	TRUE	FALSE	NW_020823876.1	picr_653	picr_653
FALSE	TRUE	FALSE	NW_020823877.1	picr_654	picr_654
FALSE	TRUE	FALSE	NW_020823878.1	picr_655	picr_655
FALSE	TRUE	FALSE	NW_020823879.1	picr_656	picr_656
FALSE	TRUE	FALSE	NW_020823880.1	picr_657	picr_657
FALSE	TRUE	FALSE	NW_020823881.1	picr_658	picr_658
FALSE	TRUE	FALSE	NW_020823882.1	picr_659	picr_659
FALSE	TRUE	FALSE	NW_020823883.1	picr_660	picr_660
FALSE	TRUE	FALSE	NW_020823884.1	picr_661	picr_661
FALSE	TRUE	FALSE	NW_020823885.1	picr_662	picr_662
FALSE	TRUE	FALSE	NW_020823886.1	picr_663	picr_663
FALSE	TRUE	FALSE	NW_020823887.1	picr_664	picr_664
FALSE	TRUE	FALSE	NW_020823888.1	picr_665	picr_665
FALSE	TRUE	FALSE	NW_020823889.1	picr_666	picr_666
FALSE	TRUE	FALSE	NW_020823890.1	picr_667	picr_667
FALSE	TRUE	FALSE	NW_020823891.1	picr_668	picr_668
FALSE	TRUE	FALSE	NW_020823892.1	picr_669	picr_669
FALSE	TRUE	FALSE	NW_020823893.1	picr_670	picr_670
FALSE	TRUE	FALSE	NW_020823894.1	picr_671	picr_671
FALSE	TRUE	FALSE	NW_020823895.1	picr_672	picr_672
FALSE	TRUE	FALSE	NW_020823896.1	picr_674	picr_674
FALSE	TRUE	FALSE	NW_020823897.1	picr_675	picr_675
FALSE	TRUE	FALSE	NW_020823898.1	picr_676	picr_676
FALSE	TRUE	FALSE	NW_020823899.1	picr_677	picr_677
FALSE	TRUE	FALSE	NW_020823900.1	picr_678	picr_678
FALSE	TRUE	FALSE	NW_020823901.1	picr_679	picr_679
FALSE	TRUE	FALSE	NW_020823902.1	picr_680	picr_680
FALSE	TRUE	FALSE	NW_020823903.1	picr_681	picr_681
FALSE	TRUE	FALSE	NW_020823904.1	picr_682	picr_682
FALSE	TRUE	FALSE	NW_020823905.1	picr_683	picr_683
FALSE	TRUE	FALSE	NW_020823906.1	picr_684	picr_684
FALSE	TRUE	FALSE	NW_020823907.1	picr_685	picr_685
FALSE	TRUE	FALSE	NW_020823908.1	picr_686	picr_686
FALSE	TRUE	FALSE	NW_020823909.1	picr_687	picr_687
FALSE	TRUE	FALSE	NW_020823910.1	picr_688	picr_688
FALSE	TRUE	FALSE	NW_020823911.1	picr_689	picr_689
FALSE	TRUE	FALSE	NW_020823912.1	picr_690	picr_690
FALSE	TRUE	FALSE	NW_020823913.1	picr_691	picr_691
FALSE	TRUE	FALSE	NW_020823914.1	picr_692	picr_692
FALSE	TRUE	FALSE	NW_020823915.1	picr_693	picr_693
FALSE	TRUE	FALSE	NW_020823916.1	picr_694	picr_694
FALSE	TRUE	FALSE	NW_020823917.1	picr_696	picr_696
FALSE	TRUE	FALSE	NW_020823918.1	picr_697	picr_697
FALSE	TRUE	FALSE	NW_020823919.1	picr_698	picr_698
FALSE	TRUE	FALSE	NW_020823920.1	picr_699	picr_699
FALSE	TRUE	FALSE	NW_020823921.1	picr_701	picr_701
FALSE	TRUE	FALSE	NW_020823922.1	picr_702	picr_702
FALSE	TRUE	FALSE	NW_020823923.1	picr_703	picr_703
FALSE	TRUE	FALSE	NW_020823924.1	picr_704	picr_704
FALSE	TRUE	FALSE	NW_020823925.1	picr_706	picr_706
FALSE	TRUE	FALSE	NW_020823926.1	picr_707	picr_707
FALSE	TRUE	FALSE	NW_020823927.1	picr_708	picr_708
FALSE	TRUE	FALSE	NW_020823928.1	picr_709	picr_709
FALSE	TRUE	FALSE	NW_020823929.1	picr_710	picr_710
FALSE	TRUE	FALSE	NW_020823930.1	picr_711	picr_711
FALSE	TRUE	FALSE	NW_020823931.1	picr_712	picr_712
FALSE	TRUE	FALSE	NW_020823932.1	picr_713	picr_713
FALSE	TRUE	FALSE	NW_020823933.1	picr_714	picr_714
FALSE	TRUE	FALSE	NW_020823934.1	picr_715	picr_715
FALSE	TRUE	FALSE	NW_020823935.1	picr_717	picr_717
FALSE	TRUE	FALSE	NW_020823936.1	picr_718	picr_718
FALSE	TRUE	FALSE	NW_020823937.1	picr_719	picr_719
FALSE	TRUE	FALSE	NW_020823938.1	picr_720	picr_720
FALSE	TRUE	FALSE	NW_020823939.1	picr_721	picr_721
FALSE	TRUE	FALSE	NW_020823940.1	picr_723	picr_723
FALSE	TRUE	FALSE	NW_020823941.1	picr_724	picr_724
FALSE	TRUE	FALSE	NW_020823942.1	picr_725	picr_725
FALSE	TRUE	FALSE	NW_020823943.1	picr_726	picr_726
FALSE	TRUE	FALSE	NW_020823944.1	picr_727	picr_727
FALSE	TRUE	FALSE	NW_020823945.1	picr_728	picr_728
FALSE	TRUE	FALSE	NW_020823946.1	picr_729	picr_729
FALSE	TRUE	FALSE	NW_020823947.1	picr_730	picr_730
FALSE	TRUE	FALSE	NW_020823948.1	picr_731	picr_731
FALSE	TRUE	FALSE	NW_020823949.1	picr_732	picr_732
FALSE	TRUE	FALSE	NW_020823950.1	picr_733	picr_733
FALSE	TRUE	FALSE	NW_020823951.1	picr_734	picr_734
FALSE	TRUE	FALSE	NW_020823952.1	picr_736	picr_736
FALSE	TRUE	FALSE	NW_020823953.1	picr_737	picr_737
FALSE	TRUE	FALSE	NW_020823954.1	picr_738	picr_738
FALSE	TRUE	FALSE	NW_020823955.1	picr_739	picr_739
FALSE	TRUE	FALSE	NW_020823956.1	picr_741	picr_741
FALSE	TRUE	FALSE	NW_020823957.1	picr_742	picr_742
FALSE	TRUE	FALSE	NW_020823958.1	picr_743	picr_743
FALSE	TRUE	FALSE	NW_020823959.1	picr_744	picr_744
FALSE	TRUE	FALSE	NW_020823960.1	picr_745	picr_745
FALSE	TRUE	FALSE	NW_020823961.1	picr_746	picr_746
FALSE	TRUE	FALSE	NW_020823962.1	picr_747	picr_747
FALSE	TRUE	FALSE	NW_020823963.1	picr_748	picr_748
FALSE	TRUE	FALSE	NW_020823964.1	picr_749	picr_749
FALSE	TRUE	FALSE	NW_020823965.1	picr_750	picr_750
FALSE	TRUE	FALSE	NW_020823966.1	picr_751	picr_751
FALSE	TRUE	FALSE	NW_020823967.1	picr_752	picr_752
FALSE	TRUE	FALSE	NW_020823968.1	picr_753	picr_753
FALSE	TRUE	FALSE	NW_020823969.1	picr_754	picr_754
FALSE	TRUE	FALSE	NW_020823970.1	picr_755	picr_755
FALSE	TRUE	FALSE	NW_020823971.1	picr_756	picr_756
FALSE	TRUE	FALSE	NW_020823972.1	picr_757	picr_757
FALSE	TRUE	FALSE	NW_020823973.1	picr_758	picr_758
FALSE	TRUE	FALSE	NW_020823974.1	picr_759	picr_759
FALSE	TRUE	FALSE	NW_020823975.1	picr_760	picr_760
FALSE	TRUE	FALSE	NW_020823976.1	picr_761	picr_761
FALSE	TRUE	FALSE	NW_020823977.1	picr_762	picr_762
FALSE	TRUE	FALSE	NW_020823978.1	picr_763	picr_763
FALSE	TRUE	FALSE	NW_020823979.1	picr_764	picr_764
FALSE	TRUE	FALSE	NW_020823980.1	picr_765	picr_765
FALSE	TRUE	FALSE	NW_020823981.1	picr_766	picr_766
FALSE	TRUE	FALSE	NW_020823982.1	picr_767	picr_767
FALSE	TRUE	FALSE	NW_020823983.1	picr_768	picr_768
FALSE	TRUE	FALSE	NW_020823984.1	picr_770	picr_770
FALSE	TRUE	FALSE	NW_020823985.1	picr_771	picr_771
FALSE	TRUE	FALSE	NW_020823986.1	picr_773	picr_773
FALSE	TRUE	FALSE	NW_020823987.1	picr_774	picr_774
FALSE	TRUE	FALSE	NW_020823988.1	picr_775	picr_775
FALSE	TRUE	FALSE	NW_020823989.1	picr_776	picr_776
FALSE	TRUE	FALSE	NW_020823990.1	picr_777	picr_777
FALSE	TRUE	FALSE	NW_020823991.1	picr_778	picr_778
FALSE	TRUE	FALSE	NW_020823992.1	picr_779	picr_779
FALSE	TRUE	FALSE	NW_020823993.1	picr_780	picr_780
FALSE	TRUE	FALSE	NW_020823994.1	picr_781	picr_781
FALSE	TRUE	FALSE	NW_020823995.1	picr_782	picr_782
FALSE	TRUE	FALSE	NW_020823996.1	picr_783	picr_783
FALSE	TRUE	FALSE	NW_020823997.1	picr_784	picr_784
